9.8	63.0246
9.8	63.9338
9.8	64.8367
9.8	65.7329
9.8	66.6219
9.8	67.5036
9.8	68.3774
9.8	69.2431
9.8	70.1003
9.8	70.9487
9.8	71.7879
9.8	72.6176
9.8	73.4375
9.8	74.2472
9.8	75.0464
9.8	75.8347
9.8	76.612
9.8	77.3778
9.8	78.1319
9.8	78.874
9.8	79.6037
9.8	80.3207
9.8	81.0249
9.8	81.7158
9.8	82.3933
9.8	83.057
9.8	83.7067
9.8	84.3422
9.8	84.9631
9.8	85.5692
9.8	86.1603
9.8	86.7362
9.8	87.2965
9.8	87.8412
9.8	88.3699
9.8	88.8825
9.8	89.3788
9.8	89.8585
9.8	90.3214
9.8	90.7675
9.8	91.1964
9.8	91.6081
9.8	92.0023
9.8	92.379
9.8	92.7379
9.8	93.0789
9.8	93.4019
9.8	93.7068
9.8	93.9933
9.8	94.2615
9.8	94.5112
9.8	94.7423
9.8	94.9547
9.8	95.1483
9.8	95.3231
9.8	95.479
9.8	95.6159
9.8	95.7337
9.8	95.8324
9.8	95.9121
9.8	95.9725
9.8	96.0138
9.8	96.0359
9.8	96.0388
9.8	96.0225
9.8	95.987
9.8	95.9323
9.8	95.8584
9.8	95.7654
9.8	95.6533
9.8	95.5222
9.8	95.372
9.8	95.2029
9.8	95.015
9.8	94.8082
9.8	94.5827
9.8	94.3386
9.8	94.076
9.8	93.7949
9.8	93.4956
9.8	93.178
9.8	92.8424
9.8	92.4889
9.8	92.1175
9.8	91.7286
9.8	91.3221
9.8	90.8984
9.8	90.4574
9.8	89.9995
9.8	89.5249
9.8	89.0336
9.8	88.5259
9.8	88.002
9.8	87.4621
9.8	86.9064
9.8	86.3352
9.8	85.7487
9.8	85.1471
9.8	84.5306
9.8	83.8995
9.8	83.254
9.8	82.5945
9.8	81.9212
9.8	81.2342
9.8	80.534
9.8	79.8208
9.8	79.0949
9.8	78.3565
9.8	77.606
9.8	76.8437
9.8	76.0698
9.8	75.2848
9.8	74.4888
9.8	73.6822
9.8	72.8654
9.8	72.0386
9.8	71.2022
9.8	70.3566
9.8	69.502
9.8	68.6388
9.8	67.7674
9.8	66.8881
9.8	66.0012
9.8	65.1071
9.8	64.2062
9.8	63.2988
9.8	62.3854
9.8	61.4661
9.8	60.5415
9.8	59.6119
9.8	58.6777
9.8	57.7391
9.8	56.7967
9.8	55.8508
9.8	54.9018
9.8	53.95
9.8	52.9958
9.8	52.0396
9.8	51.0819
9.8	50.1229
9.8	49.163
9.8	48.2027
9.8	47.2424
9.8	46.2823
9.8	45.323
9.8	44.3647
9.8	43.4079
9.8	42.4529
9.8	41.5001
9.8	40.55
9.8	39.6029
9.8	38.6591
9.8	37.719
9.8	36.7831
9.8	35.8517
9.8	34.9251
9.8	34.0038
9.8	33.0881
9.8	32.1784
9.8	31.2749
9.8	30.3782
9.8	29.4886
9.8	28.6064
9.8	27.7319
9.8	26.8655
9.8	26.0076
9.8	25.1585
9.8	24.3186
9.8	23.4881
9.8	22.6675
9.8	21.8569
9.8	21.0569
9.8	20.2676
9.8	19.4895
9.8	18.7227
9.8	17.9677
9.8	17.2247
9.8	16.494
9.8	15.7759
9.8	15.0707
9.8	14.3787
9.8	13.7001
9.8	13.0353
9.8	12.3845
9.8	11.7479
9.8	11.1258
9.8	10.5185
9.8	9.9262
9.8	9.34912
9.8	8.78752
9.8	8.2416
9.8	7.7116
9.8	7.19771
9.8	6.70016
9.8	6.21913
9.8	5.75483
9.8	5.30743
9.8	4.87711
9.8	4.46405
9.8	4.06841
9.8	3.69035
9.8	3.33003
9.8	2.98758
9.8	2.66314
9.8	2.35684
9.8	2.06881
9.8	1.79916
9.8	1.54799
9.8	1.31542
9.8	1.10152
9.8	0.906391
9.8	0.730108
9.8	0.57274
9.8	0.43435
9.8	0.314993
9.8	0.214718
9.8	0.133565
9.8	0.0715651
9.8	0.0287443
9.8	0.00511929
9.8	0.000699609
9.8	0.015487
9.8	0.0494756
9.8	0.102652
9.8	0.174994
9.8	0.266474
9.8	0.377055
9.8	0.506692
9.8	0.655333
9.8	0.82292
9.8	1.00939
9.8	1.21465
9.8	1.43864
9.8	1.68127
9.8	1.94242
9.8	2.22201
9.8	2.51992
9.8	2.83602
9.8	3.1702
9.8	3.52232
9.8	3.89224
9.8	4.2798
9.8	4.68487
9.8	5.10726
9.8	5.54682
9.8	6.00337
9.8	6.47673
9.8	6.9667
9.8	7.47309
9.8	7.9957
9.8	8.53432
9.8	9.08874
9.8	9.65872
9.8	10.2441
9.8	10.8445
9.8	11.4598
9.8	12.0897
9.8	12.734
9.8	13.3925
9.8	14.0647
9.8	14.7506
9.8	15.4497
9.8	16.1619
9.8	16.8868
9.8	17.6242
9.8	18.3738
9.8	19.1352
9.8	19.9081
9.8	20.6923
9.8	21.4874
9.8	22.2932
9.8	23.1092
9.8	23.9352
9.8	24.7708
9.8	25.6158
9.8	26.4696
9.8	27.3321
9.8	28.2029
9.8	28.4239
#-----------------------------------------
9.8	0
9.8	0.00135525
9.8	0.0054206
9.8	0.0121958
9.8	0.0216807
9.8	0.0338747
9.8	0.0487775
9.8	0.0663882
9.8	0.0880076
9.8	0.114989
9.8	0.148288
9.8	0.188965
9.8	0.238198
9.8	0.297285
9.8	0.367645
9.8	0.450833
9.8	0.548536
9.8	0.662582
9.8	0.794943
9.8	0.94774
9.8	1.12325
9.8	1.32389
9.8	1.55225
9.8	1.80374
9.8	2.07372
9.8	2.36207
9.8	2.66869
9.8	2.99344
9.8	3.33621
9.8	3.69685
9.8	4.07522
9.8	4.47116
9.8	4.88453
9.8	5.31515
9.8	5.76285
9.8	6.22745
9.8	6.70877
9.8	7.20661
9.8	7.72078
9.8	8.25106
9.8	8.79726
9.8	9.35914
9.8	9.93648
9.8	10.5291
9.8	11.1366
9.8	11.759
9.8	12.3958
9.8	13.0469
9.8	13.7119
9.8	14.3907
9.8	15.083
9.8	15.7884
9.8	16.5067
9.8	17.2376
9.8	17.9809
9.8	18.7361
9.8	19.503
9.8	20.2814
9.8	21.0709
9.8	21.8711
9.8	22.6818
9.8	23.5026
9.8	24.3333
9.8	25.1734
9.8	26.0226
9.8	26.8807
9.8	27.7472
9.8	28.6218
9.8	29.5042
9.8	30.3939
9.8	31.2908
9.8	32.1943
9.8	33.1041
9.8	34.02
9.8	34.9414
9.8	35.868
9.8	36.7995
9.8	37.7355
9.8	38.6756
9.8	39.6195
9.8	40.5667
9.8	41.5169
9.8	42.4697
9.8	43.4247
9.8	44.3815
9.8	45.3398
9.8	46.2992
9.8	47.2593
9.8	48.2196
9.8	49.1799
9.8	50.1397
9.8	51.0987
9.8	52.0564
9.8	53.0126
9.8	53.9667
9.8	54.9185
9.8	55.8675
9.8	56.8133
9.8	57.7556
9.8	58.6941
9.8	59.6283
9.8	60.5578
9.8	61.4823
9.8	62.4014
9.8	63.3148
9.8	64.2221
9.8	65.1229
9.8	66.0168
9.8	66.9035
9.8	67.7827
9.8	68.654
9.8	69.517
9.8	70.3715
9.8	71.217
9.8	72.0532
9.8	72.8798
9.8	73.6964
9.8	74.5028
9.8	75.2986
9.8	76.0835
9.8	76.8571
9.8	77.6193
9.8	78.3695
9.8	79.1077
9.8	79.8334
9.8	80.5464
9.8	81.2463
9.8	81.933
9.8	82.6061
9.8	83.2654
9.8	83.9106
9.8	84.5414
9.8	85.1577
9.8	85.759
9.8	86.3453
9.8	86.9162
9.8	87.4716
9.8	88.0112
9.8	88.5348
9.8	89.0422
9.8	89.5332
9.8	90.0076
9.8	90.4652
9.8	90.9058
9.8	91.3293
9.8	91.7354
9.8	92.1241
9.8	92.4951
9.8	92.8483
9.8	93.1836
9.8	93.5009
9.8	93.7999
9.8	94.0806
9.8	94.3429
9.8	94.5867
9.8	94.8118
9.8	95.0183
9.8	95.2059
9.8	95.3747
9.8	95.5245
9.8	95.6553
9.8	95.767
9.8	95.8597
9.8	95.9332
9.8	95.9876
9.8	96.0228
9.8	96.0388
9.8	96.0355
9.8	96.0131
9.8	95.9714
9.8	95.9106
9.8	95.8307
9.8	95.7316
9.8	95.6134
9.8	95.4762
9.8	95.32
9.8	95.1449
9.8	94.9509
9.8	94.7382
9.8	94.5068
9.8	94.2567
9.8	93.9882
9.8	93.7013
9.8	93.3962
9.8	93.0728
9.8	92.7315
9.8	92.3723
9.8	91.9953
9.8	91.6008
9.8	91.1888
9.8	90.7595
9.8	90.3132
9.8	89.8499
9.8	89.3699
9.8	88.8734
9.8	88.3605
9.8	87.8315
9.8	87.2865
9.8	86.7259
9.8	86.1498
9.8	85.5584
9.8	84.952
9.8	84.3308
9.8	83.6951
9.8	83.0452
9.8	82.3812
9.8	81.7035
9.8	81.0123
9.8	80.3079
9.8	79.5907
9.8	78.8607
9.8	78.1185
9.8	77.3642
9.8	76.5981
9.8	75.8207
9.8	75.0321
9.8	74.2327
9.8	73.4228
9.8	72.6028
9.8	71.7729
9.8	70.9335
9.8	70.085
9.8	69.2276
9.8	68.3618
9.8	67.4878
9.8	66.606
9.8	65.7168
9.8	64.8206
9.8	63.9176
9.8	63.0082
9.8	62.0928
9.8	61.1719
9.8	60.2456
9.8	59.3145
9.8	58.3788
9.8	57.439
9.8	56.4955
9.8	55.5485
9.8	54.5986
9.8	53.646
9.8	52.6911
9.8	51.7344
9.8	50.7762
9.8	49.8169
9.8	48.8569
9.8	47.8965
9.8	46.9362
9.8	45.9763
9.8	45.0173
9.8	44.0594
9.8	43.1032
9.8	42.1489
9.8	41.1969
9.8	40.2477
9.8	39.3015
9.8	38.3589
9.8	37.4202
9.8	36.4856
9.8	35.5557
9.8	34.6308
9.8	33.7112
9.8	32.7974
9.8	31.8896
9.8	30.9883
9.8	30.0938
9.8	29.2065
9.8	28.3267
9.8	27.4547
9.8	26.591
9.8	25.7359
9.8	24.8897
9.8	24.0527
9.8	23.2254
9.8	22.4079
9.8	21.6007
9.8	20.8041
9.8	20.0183
9.8	19.2437
9.8	18.4807
9.8	17.7295
9.8	16.9903
9.8	16.2636
9.8	15.5496
9.8	14.8486
9.8	14.1609
9.8	13.4867
9.8	12.8263
9.8	12.1799
9.8	11.548
9.8	10.9306
9.8	10.328
9.8	9.74054
9.8	9.16837
9.8	8.61174
9.8	8.07088
9.8	7.54599
9.8	7.03729
9.8	6.54499
9.8	6.06927
9.8	5.61034
9.8	5.16836
9.8	4.74353
9.8	4.33601
9.8	3.94596
9.8	3.57354
9.8	3.21889
9.8	2.88217
9.8	2.5635
9.8	2.26302
9.8	1.98083
9.8	1.71706
9.8	1.47181
9.8	1.24518
9.8	1.03726
9.8	0.848136
9.8	0.677876
9.8	0.526552
9.8	0.394225
9.8	0.280948
9.8	0.186766
9.8	0.111716
9.8	0.0558287
9.8	0.0191267
9.8	0.0016244
9.8	0.00332879
9.8	0.0242392
9.8	0.0643473
9.8	0.123637
9.8	0.202085
9.8	0.299659
9.8	0.41632
9.8	0.552023
9.8	0.706712
9.8	0.880326
9.8	1.07279
9.8	1.28404
9.8	1.51398
9.8	1.76253
9.8	2.02957
9.8	2.31501
9.8	2.61873
9.8	2.94062
9.8	3.28053
9.8	3.63834
9.8	4.0139
9.8	4.40706
9.8	4.81767
9.8	5.24555
9.8	5.69055
9.8	6.15248
9.8	6.63115
9.8	7.12638
9.8	7.63797
9.8	8.1657
9.8	8.70938
9.8	9.26879
9.8	9.84369
9.8	10.4339
9.8	11.0391
9.8	11.6591
9.8	12.2936
9.8	12.9424
9.8	13.6053
9.8	14.2819
9.8	14.9721
9.8	15.6754
9.8	16.3917
9.8	17.1206
9.8	17.8619
9.8	18.6153
9.8	19.3804
9.8	20.1569
9.8	20.9447
9.8	21.7432
9.8	22.5523
9.8	23.3715
9.8	24.2006
9.8	25.0392
9.8	25.887
9.8	26.7437
9.8	27.6089
9.8	28.4822
9.8	29.3634
9.8	30.252
9.8	31.1478
9.8	32.0502
9.8	32.9591
9.8	33.874
9.8	34.7945
9.8	35.7204
9.8	36.6511
9.8	37.5865
9.8	38.5259
9.8	39.4692
9.8	40.4159
9.8	41.3656
9.8	42.3181
9.8	43.2727
9.8	44.2293
9.8	45.1874
9.8	46.1466
9.8	47.1066
9.8	48.067
9.8	49.0273
9.8	49.9872
9.8	50.9463
9.8	51.9043
9.8	52.8607
9.8	53.8152
9.8	54.7674
9.8	55.7168
9.8	56.6632
9.8	57.6061
9.8	58.5452
9.8	59.4801
9.8	60.4104
9.8	61.3357
9.8	62.2557
9.8	63.17
9.8	64.0783
9.8	64.9801
9.8	65.8752
9.8	66.7631
9.8	67.6435
9.8	68.5161
9.8	69.3804
9.8	70.2362
9.8	71.0832
9.8	71.9209
9.8	72.749
9.8	73.5673
9.8	74.3753
9.8	75.1728
9.8	75.9595
9.8	76.7349
9.8	77.4989
9.8	78.2511
9.8	78.9912
9.8	79.7189
9.8	80.4339
9.8	81.136
9.8	81.8248
9.8	82.5001
9.8	83.1616
9.8	83.809
9.8	84.4421
9.8	85.0607
9.8	85.6644
9.8	86.2531
9.8	86.8265
9.8	87.3844
9.8	87.9265
9.8	88.4527
9.8	88.9627
9.8	89.4563
9.8	89.9333
9.8	90.3936
9.8	90.8369
9.8	91.2631
9.8	91.672
9.8	92.0635
9.8	92.4373
9.8	92.7934
9.8	93.1315
9.8	93.4516
9.8	93.7536
9.8	94.0372
9.8	94.3025
9.8	94.5492
9.8	94.7773
9.8	94.9867
9.8	95.1773
9.8	95.3491
9.8	95.5019
9.8	95.6358
9.8	95.7506
9.8	95.8463
9.8	95.9228
9.8	95.9802
9.8	96.0185
9.8	96.0375
9.8	96.0373
9.8	96.0179
9.8	95.9794
9.8	95.9216
9.8	95.8447
9.8	95.7486
9.8	95.6335
9.8	95.4993
9.8	95.3461
9.8	95.174
9.8	94.983
9.8	94.7732
9.8	94.5448
9.8	94.2977
9.8	94.0321
9.8	93.7482
9.8	93.4459
9.8	93.1254
9.8	92.787
9.8	92.4306
9.8	92.0564
9.8	91.6646
9.8	91.2554
9.8	90.8289
9.8	90.3852
9.8	89.9247
9.8	89.4473
9.8	88.9534
9.8	88.4431
9.8	87.9166
9.8	87.3742
9.8	86.816
9.8	86.2424
9.8	85.6534
9.8	85.0494
9.8	84.4305
9.8	83.7972
9.8	83.1494
9.8	82.4877
9.8	81.8121
9.8	81.1231
9.8	80.4208
9.8	79.7055
9.8	78.9776
9.8	78.2373
9.8	77.4849
9.8	76.7207
9.8	75.945
9.8	75.1582
9.8	74.3605
9.8	73.5522
9.8	72.7338
9.8	71.9055
9.8	71.0676
9.8	70.2205
9.8	69.3645
9.8	68.5
9.8	67.6273
9.8	66.7467
9.8	65.8587
9.8	64.9635
9.8	64.0615
9.8	63.1532
9.8	62.2387
9.8	61.3186
9.8	60.3932
9.8	59.4628
9.8	58.5278
9.8	57.5887
9.8	56.6457
9.8	55.6993
9.8	54.7497
